*Number-of-Occurences Normalized-Frequency Ngram
1 0.00030 ((0,0),(0,1),(0,0),(0,0),(0,0),(0,2),(0,-2),(0,1),(0,0),(0,1))
1 0.00030 ((2,0),(0,1),(-7,0),(0,1),(5,0),(0,1),(0,-1),(0,2),(2,-1),(0,2))
1 0.00030 ((-3,0),(-4,0),(7,0),(-3,1),(-4,0),(4,0),(5,0),(-9,0),(0,0),(9,0))
1 0.00030 ((1,1),(-5,0),(0,0),(0,1),(9,0),(0,0),(-4,0),(0,2),(4,0),(-7,0))
1 0.00030 ((0,0),(0,2),(0,-1),(0,2),(0,-1),(0,1),(0,0),(0,0),(0,0),(0,0))
1 0.00030 ((-2,6),(0,-5),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,1),(0,0))
1 0.00030 ((0,-3),(0,2),(2,0),(2,0),(1,2),(0,-3),(0,1),(0,2),(0,-3),(0,2))
1 0.00030 ((-3,0),(3,0),(2,0),(-5,1),(0,0),(5,0),(0,0),(-3,0),(0,0),(3,0))
1 0.00030 ((0,3),(-2,0),(0,1),(0,-2),(4,1),(-2,1),(0,0),(0,0),(2,0),(1,2))
1 0.00030 ((7,2),(0,0),(-3,0),(-4,2),(0,-6),(0,2),(0,-1),(0,1),(0,0),(0,1))
1 0.00030 ((4,2),(-2,0),(-2,1),(0,-3),(4,2),(-2,0),(-2,1),(0,-3),(4,0),(-2,1))
1 0.00030 ((7,-1),(-4,1),(4,0),(-7,0),(7,0),(-4,2),(2,0),(-5,-2),(0,2),(5,0))
1 0.00030 ((0,1),(-5,2),(5,-3),(0,1),(-1,2),(0,-3),(0,1),(-5,2),(5,-3),(0,2))
1 0.00030 ((0,0),(-7,0),(5,0),(0,0),(0,0),(0,1),(0,1),(0,0),(-5,0),(2,0))
1 0.00030 ((-7,2),(0,-1),(7,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,2),(0,-1))
1 0.00030 ((2,0),(0,0),(-7,-1),(5,3),(0,-2),(12,3),(0,0),(-12,0),(0,0),(0,0))
1 0.00030 ((4,0),(0,0),(-4,1),(4,0),(-9,0),(2,0),(0,0),(7,0),(-4,0),(-3,0))
1 0.00030 ((-7,2),(0,-1),(7,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,1),(0,0))
1 0.00030 ((0,0),(-7,1),(0,0),(7,1),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0))
1 0.00030 ((-7,0),(-5,0),(0,0),(14,0),(-24,0),(7,0),(15,0),(-12,0),(0,0),(14,0))
1 0.00030 ((3,1),(4,0),(0,0),(-4,0),(2,3),(-5,0),(0,0),(0,0),(0,1),(3,0))
1 0.00030 ((0,-2),(-2,-1),(0,0),(2,0),(1,2),(-1,-1),(0,4),(-2,-1),(0,0),(2,0))
1 0.00030 ((0,3),(-2,2),(0,-3),(0,4),(5,-3),(0,4),(0,-3),(0,4),(-7,-3),(0,4))
1 0.00030 ((0,0),(0,0),(4,0),(0,0),(0,0),(3,0),(0,0),(0,0),(5,0),(-2,0))
1 0.00030 ((0,0),(0,0),(0,1),(0,0),(0,0),(0,0),(0,2),(0,-2),(0,1),(0,0))
1 0.00030 ((4,0),(0,0),(0,0),(3,0),(0,0),(0,0),(5,0),(-2,0),(-3,1),(-2,0))
1 0.00030 ((9,0),(-19,0),(0,0),(0,4),(0,-1),(0,0),(2,0),(0,0),(-7,0),(0,0))
1 0.00030 ((0,0),(0,1),(0,0),(0,1),(0,1),(0,-1),(0,2),(0,-1),(0,1),(0,0))
1 0.00030 ((0,1),(0,0),(2,1),(0,0),(0,2),(0,-1),(0,2),(0,-1),(0,2),(0,-1))
1 0.00030 ((0,2),(0,-2),(0,3),(0,-1),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0))
1 0.00030 ((-7,2),(0,0),(0,-3),(0,4),(-5,-3),(0,4),(4,-3),(0,3),(-4,-3),(0,3))
1 0.00030 ((-4,0),(3,0),(-1,2),(7,-3),(0,2),(-1,0),(-1,2),(0,-3),(0,3),(-8,-3))
1 0.00030 ((3,0),(-3,1),(0,0),(3,-1),(-3,2),(0,0),(3,1),(-3,0),(0,0),(3,2))
1 0.00030 ((14,0),(-14,0),(-10,0),(22,0),(-12,0),(0,0),(14,0),(-19,0),(0,0),(10,0))
1 0.00030 ((1,2),(-3,-3),(0,2),(7,0),(-1,0),(-1,2),(0,-3),(0,2),(7,0),(-1,0))
1 0.00030 ((0,0),(-3,0),(5,0),(0,0),(0,0),(0,0),(-2,0),(2,1),(-2,0),(2,0))
1 0.00030 ((0,-1),(7,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,2),(0,-1),(0,2))
1 0.00030 ((0,0),(0,1),(0,0),(2,1),(0,0),(0,2),(0,-1),(0,2),(0,-1),(0,2))
1 0.00030 ((5,0),(4,0),(0,0),(-4,1),(4,0),(-9,0),(2,0),(0,0),(7,0),(-4,0))
1 0.00030 ((0,0),(0,0),(0,1),(0,0),(0,0),(-7,1),(0,0),(7,1),(0,0),(0,1))
1 0.00030 ((0,0),(-3,1),(0,0),(7,0),(-7,0),(3,1),(4,0),(-4,0),(0,0),(0,2))
1 0.00030 ((3,0),(0,0),(-7,1),(7,0),(0,0),(-2,0),(0,0),(4,0),(-9,0),(0,0))
1 0.00030 ((0,0),(-3,3),(2,-1),(1,0),(2,0),(-3,3),(1,-1),(2,0),(2,0),(-2,0))
1 0.00030 ((9,0),(-4,1),(-5,0),(5,0),(-3,0),(7,0),(0,0),(-12,0),(12,0),(0,1))
1 0.00030 ((3,0),(-3,0),(3,0),(-3,1),(0,0),(3,0),(2,0),(-4,0),(-5,0),(5,0))
1 0.00030 ((0,0),(-3,0),(-4,0),(7,0),(-7,0),(4,1),(3,0),(0,0),(2,0),(-9,0))
1 0.00030 ((0,0),(0,2),(0,-3),(0,2),(2,0),(2,0),(1,2),(0,-3),(0,1),(0,2))
1 0.00030 ((0,1),(-2,3),(3,-3),(0,1),(7,2),(0,-1),(-7,2),(0,0),(-1,-3),(0,1))
1 0.00030 ((7,2),(0,-1),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0),(0,1),(0,0))
1 0.00030 ((7,0),(-3,1),(-4,0),(0,0),(0,0),(0,-1),(0,1),(9,0),(0,0),(0,0))
1 0.00030 ((0,1),(3,0),(4,0),(-2,0),(-2,0),(2,0),(-2,0),(2,0),(-2,1),(0,0))
1 0.00030 ((-2,2),(0,-2),(0,3),(7,0),(-1,0),(-1,0),(0,0),(0,1),(7,0),(-1,0))
1 0.00030 ((4,0),(0,1),(0,0),(-4,0),(-3,0),(3,0),(0,0),(2,0),(-5,0),(5,1))
1 0.00030 ((-3,0),(7,0),(0,0),(-12,0),(12,0),(0,1),(-19,0),(0,0),(12,0),(5,0))
1 0.00030 ((4,-3),(0,3),(-4,-3),(0,3),(5,0),(0,0),(0,0),(4,0),(0,0),(0,0))
1 0.00030 ((6,0),(-16,0),(0,0),(16,0),(-6,0),(0,0),(12,0),(-22,0),(0,0),(17,0))
1 0.00030 ((0,0),(0,0),(0,1),(3,0),(-3,0),(-2,2),(4,0),(3,0),(-7,-1),(7,2))
1 0.00030 ((3,0),(-3,0),(-2,2),(4,0),(3,0),(-7,-1),(7,2),(0,0),(-3,0),(-4,2))
1 0.00030 ((0,0),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0),(0,0),(0,1),(0,0))
1 0.00030 ((0,0),(0,1),(4,0),(-2,0),(-2,0),(2,0),(0,3),(-2,0),(4,4),(0,-2))
1 0.00030 ((-3,0),(0,-3),(3,0),(-3,1),(0,0),(3,-1),(-3,2),(0,0),(3,1),(-3,0))
1 0.00030 ((0,0),(0,0),(9,0),(-4,1),(4,0),(0,0),(-7,0),(0,0),(3,0),(-3,0))
1 0.00030 ((0,1),(0,1),(0,0),(0,1),(0,0),(0,0),(0,1),(0,0),(0,2),(0,-1))
1 0.00030 ((-1,0),(-2,3),(-9,0),(0,0),(0,1),(4,0),(-2,0),(-2,0),(2,0),(0,3))
1 0.00030 ((-4,0),(7,0),(-7,3),(7,0),(-2,0),(4,0),(-9,0),(9,0),(-4,2),(-5,0))
1 0.00030 ((12,0),(7,0),(-19,0),(0,0),(12,0),(-12,0),(0,0),(13,0),(-15,0),(12,0))
1 0.00030 ((3,0),(2,0),(-4,0),(-5,0),(5,0),(0,0),(4,1),(-4,0),(4,0),(-7,0))
1 0.00030 ((7,0),(-2,0),(4,0),(-9,0),(9,0),(-4,2),(-5,0),(5,0),(4,0),(0,0))
1 0.00030 ((0,1),(2,0),(-5,0),(5,1),(-3,0),(0,0),(3,0),(0,0),(-7,0),(4,0))
1 0.00030 ((0,0),(0,1),(3,0),(4,0),(-2,0),(-2,0),(2,0),(-2,0),(2,0),(-2,1))
1 0.00030 ((0,2),(0,-1),(0,1),(0,0),(0,0),(0,0),(0,0),(0,1),(0,0),(0,1))
1 0.00030 ((9,0),(0,0),(-4,0),(-5,0),(9,0),(0,1),(0,0),(-4,0),(0,0),(4,0))
1 0.00030 ((-2,-1),(0,0),(2,0),(1,1),(-1,0),(7,3),(0,-1),(1,-1),(-1,0),(-2,3))
1 0.00030 ((-3,0),(7,0),(-4,0),(2,0),(-5,0),(0,0),(0,0),(0,1),(0,0),(5,0))
1 0.00030 ((7,1),(-4,0),(-3,0),(0,0),(5,0),(-5,0),(0,0),(5,0),(0,1),(-2,0))
1 0.00030 ((7,-1),(0,3),(0,0),(-7,0),(5,0),(0,0),(0,0),(0,1),(0,1),(0,0))
1 0.00030 ((5,0),(-3,0),(0,0),(-4,0),(7,0),(-3,1),(-4,0),(0,0),(0,0),(0,-1))
1 0.00030 ((2,0),(0,0),(-3,0),(-4,0),(4,0),(0,0),(3,1),(-3,0),(3,0),(-2,0))
1 0.00030 ((0,0),(0,-3),(0,4),(-5,-3),(0,4),(4,-3),(0,3),(-4,-3),(0,3),(5,0))
1 0.00030 ((7,0),(-7,1),(0,0),(4,0),(1,0),(4,0),(-9,0),(9,0),(-9,0),(0,1))
1 0.00030 ((-5,2),(5,-3),(0,1),(-1,2),(0,-3),(0,1),(-5,2),(5,-3),(0,2),(-5,0))
1 0.00030 ((0,0),(0,1),(9,0),(0,0),(-4,0),(0,2),(4,0),(-7,0),(0,0),(3,1))
1 0.00030 ((0,0),(-12,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(10,-1),(-5,0))
1 0.00030 ((7,0),(-7,1),(0,0),(0,0),(5,0),(-2,0),(-3,0),(3,0),(2,0),(-5,1))
1 0.00030 ((-1,2),(-12,-3),(0,2),(2,0),(-2,0),(5,2),(-1,-3),(0,1),(-2,2),(7,-3))
1 0.00030 ((-7,0),(12,0),(-12,0),(0,0),(12,0),(-5,0),(-3,0),(8,0),(-12,0),(0,0))
1 0.00030 ((0,0),(2,0),(0,0),(-7,0),(0,0),(5,0),(0,0),(0,-1),(0,1),(2,0))
1 0.00030 ((0,0),(-2,0),(0,0),(4,0),(-9,0),(0,0),(5,1),(4,0),(0,0),(-4,0))
1 0.00030 ((-7,0),(-1,0),(0,1),(-2,-1),(0,1),(0,0),(5,2),(0,-1),(0,2),(7,0))
1 0.00030 ((0,1),(0,0),(0,0),(0,2),(0,-1),(0,2),(0,-1),(0,0),(0,1),(0,0))
1 0.00030 ((0,0),(0,1),(2,0),(-2,0),(-1,0),(1,0),(0,3),(-1,0),(0,1),(0,-2))
1 0.00030 ((4,0),(-2,0),(-2,0),(2,0),(0,3),(-2,0),(4,4),(0,-2),(-2,-1),(0,0))
1 0.00030 ((4,0),(-2,2),(0,-3),(0,2),(7,0),(-1,0),(-1,2),(0,-3),(0,2),(7,0))
1 0.00030 ((0,0),(0,1),(0,0),(5,0),(0,0),(-3,0),(3,0),(-3,0),(3,0),(-3,1))
1 0.00030 ((-7,2),(-1,-3),(0,1),(-2,3),(3,-3),(0,1),(7,2),(0,-1),(-7,2),(0,0))
1 0.00030 ((0,1),(0,1),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0),(0,0),(0,2))
1 0.00030 ((0,0),(0,1),(0,0),(0,0),(0,0),(0,1),(0,0),(0,0),(0,2),(0,-1))
1 0.00030 ((2,0),(0,3),(-2,0),(4,1),(0,0),(-2,-1),(0,0),(2,0),(1,2),(-1,-1))
1 0.00030 ((-4,0),(-5,1),(5,0),(0,0),(4,0),(-4,0),(4,0),(-4,0),(-3,0),(3,1))
1 0.00030 ((0,0),(0,0),(0,0),(0,0),(0,2),(0,-2),(0,3),(0,-1),(0,2),(0,-1))
1 0.00030 ((-1,0),(-1,0),(-12,0),(0,0),(2,0),(-2,0),(5,2),(-1,0),(0,1),(5,0))
1 0.00030 ((-2,0),(5,1),(-1,-1),(-2,1),(7,0),(0,1),(-2,0),(0,0),(0,1),(7,0))
1 0.00030 ((-12,-1),(0,2),(2,0),(-2,0),(5,1),(-1,-1),(-2,1),(7,0),(0,1),(-2,0))
1 0.00030 ((-4,0),(-3,0),(0,0),(0,0),(7,1),(-4,0),(0,0),(2,0),(0,0),(0,0))
1 0.00030 ((7,0),(0,1),(-4,0),(4,0),(-4,0),(2,2),(0,-1),(-2,2),(0,-1),(0,0))
1 0.00030 ((0,1),(0,0),(0,5),(0,-4),(0,5),(0,-4),(0,1),(0,0),(0,1),(0,0))
1 0.00030 ((4,0),(-9,0),(2,0),(0,0),(7,0),(-4,0),(-3,0),(0,1),(7,0),(-7,0))
1 0.00030 ((0,1),(0,0),(-4,0),(0,0),(4,0),(-7,0),(3,0),(-3,0),(7,1),(-7,0))
1 0.00030 ((4,0),(-4,0),(0,0),(7,0),(-7,1),(0,0),(4,0),(1,0),(4,0),(-9,0))
1 0.00030 ((0,0),(0,1),(2,0),(-2,0),(-1,0),(1,0),(0,3),(-1,0),(0,4),(0,-5))
1 0.00030 ((0,0),(9,1),(-9,0),(0,0),(9,0),(-4,0),(-3,0),(0,0),(0,0),(7,1))
1 0.00030 ((15,0),(-6,0),(0,0),(6,0),(-16,0),(0,0),(16,0),(-6,0),(0,0),(12,0))
1 0.00030 ((-2,0),(4,1),(0,0),(0,0),(0,0),(0,0),(0,0),(0,-2),(0,0),(0,1))
1 0.00030 ((12,0),(-12,0),(0,0),(12,0),(-5,0),(-3,0),(8,0),(-12,0),(0,0),(15,0))
1 0.00030 ((-19,0),(0,0),(12,0),(5,0),(-5,0),(0,0),(3,0),(0,1),(-3,0),(5,0))
1 0.00030 ((5,0),(4,0),(-4,1),(4,0),(0,0),(-4,0),(-3,0),(0,0),(0,0),(7,0))
1 0.00030 ((0,0),(-4,0),(-3,0),(0,0),(0,0),(7,0),(-4,1),(0,0),(-3,0),(5,0))
1 0.00030 ((-3,1),(0,0),(3,-1),(-3,2),(0,0),(3,1),(-3,0),(0,0),(3,2),(-3,-1))
1 0.00030 ((-1,2),(0,-3),(0,3),(-8,-3),(0,3),(1,2),(-1,-3),(0,1),(-2,2),(7,-3))
1 0.00030 ((-1,0),(1,0),(0,3),(-1,0),(0,1),(0,-3),(3,3),(-3,0),(0,-3),(3,3))
1 0.00030 ((0,0),(7,1),(-4,0),(-3,0),(0,0),(5,0),(-5,0),(0,0),(5,0),(0,1))
1 0.00030 ((5,2),(0,-1),(0,2),(7,0),(-1,0),(-1,0),(-12,0),(0,0),(2,0),(-2,0))
1 0.00030 ((0,0),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0),(0,1),(0,0),(0,2))
1 0.00030 ((5,0),(0,1),(0,-4),(5,0),(4,0),(-4,0),(0,0),(4,1),(-9,0),(9,0))
1 0.00030 ((4,0),(0,1),(0,0),(-4,0),(-3,0),(0,0),(3,0),(4,0),(-4,0),(0,1))
1 0.00030 ((4,0),(0,0),(-7,0),(0,0),(3,0),(-3,0),(7,0),(0,1),(-4,0),(4,0))
1 0.00030 ((0,1),(0,0),(0,1),(0,0),(-7,2),(0,-1),(7,2),(0,-1),(0,0),(0,1))
1 0.00030 ((0,0),(0,1),(0,0),(0,0),(0,1),(0,1),(0,0),(0,1),(0,0),(0,1))
1 0.00030 ((0,0),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0))
1 0.00030 ((-2,0),(2,0),(0,3),(-2,0),(0,1),(0,-2),(4,1),(-2,1),(0,0),(0,0))
1 0.00030 ((0,-1),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,1),(0,0),(-7,1))
1 0.00030 ((-1,0),(0,0),(6,3),(-1,0),(-12,-1),(0,2),(2,0),(-2,0),(5,1),(-1,-1))
1 0.00030 ((1,-1),(-1,0),(-2,3),(-9,0),(0,0),(0,1),(4,0),(-2,0),(-2,0),(2,0))
1 0.00030 ((0,0),(0,0),(0,2),(0,-1),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0))
1 0.00030 ((5,-3),(0,2),(-5,0),(-1,0),(-1,2),(0,-3),(0,1),(7,2),(0,-3),(0,4))
1 0.00030 ((2,-1),(1,0),(2,0),(-3,3),(1,-1),(2,0),(2,0),(-2,0),(-2,3),(2,-2))
1 0.00030 ((0,0),(3,0),(2,0),(-4,0),(-5,0),(5,0),(0,0),(4,1),(-4,0),(4,0))
1 0.00030 ((7,1),(0,0),(0,0),(0,1),(0,1),(0,0),(0,1),(0,0),(0,0),(0,1))
1 0.00030 ((-2,0),(0,0),(4,0),(-9,0),(0,0),(5,1),(4,0),(0,0),(-4,0),(4,0))
1 0.00030 ((-7,0),(7,0),(-4,2),(2,0),(-5,-2),(0,2),(5,0),(-2,0),(2,0),(0,2))
1 0.00030 ((-2,0),(-2,0),(0,0),(-3,3),(2,-1),(1,0),(2,0),(-3,3),(1,-1),(2,0))
1 0.00030 ((-4,0),(0,0),(4,0),(-9,1),(9,0),(0,0),(-7,0),(3,0),(4,0),(0,0))
1 0.00030 ((0,-1),(-2,6),(0,-5),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,1))
1 0.00030 ((-2,0),(-2,0),(2,0),(0,3),(-2,0),(9,0),(0,-1),(-2,0),(-2,0),(0,0))
1 0.00030 ((-9,0),(0,0),(0,1),(4,0),(-2,0),(-2,0),(2,0),(0,3),(-2,0),(4,4))
1 0.00030 ((0,-5),(3,2),(-2,-1),(0,0),(2,0),(2,2),(-2,-1),(0,4),(-2,-1),(0,0))
1 0.00030 ((-3,0),(0,0),(-4,1),(4,0),(-4,0),(9,0),(0,0),(-4,0),(-5,0),(9,0))
1 0.00030 ((-5,0),(5,0),(4,0),(-9,0),(0,1),(9,0),(0,0),(-6,0),(0,0),(-10,0))
1 0.00030 ((7,0),(-7,1),(0,0),(7,0),(-2,0),(-5,0),(5,0),(-5,0),(5,0),(-5,1))
1 0.00030 ((0,1),(0,0),(0,0),(0,1),(0,1),(0,0),(0,1),(0,0),(0,0),(0,1))
1 0.00030 ((0,-4),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,1),(0,0),(-7,1))
1 0.00030 ((3,0),(-1,2),(7,-3),(0,2),(-1,0),(-1,2),(0,-3),(0,3),(-8,-3),(0,3))
1 0.00030 ((-2,3),(3,-3),(0,1),(7,2),(0,-1),(-7,2),(0,0),(-1,-3),(0,1),(1,2))
1 0.00030 ((2,0),(0,0),(-7,0),(7,0),(-3,0),(-4,0),(4,1),(3,0),(0,0),(-7,0))
1 0.00030 ((7,0),(-7,0),(0,0),(5,2),(0,-1),(2,2),(0,-1),(-4,0),(0,0),(4,0))
1 0.00030 ((0,2),(0,-1),(0,0),(0,1),(0,0),(-7,1),(0,0),(7,0),(0,0),(0,2))
1 0.00030 ((2,1),(-2,0),(2,0),(0,0),(-7,0),(7,0),(-3,0),(-4,0),(4,1),(3,0))
1 0.00030 ((0,0),(3,1),(-3,0),(0,0),(3,2),(-3,-1),(3,1),(0,-1),(-2,-1),(0,0))
1 0.00030 ((0,-1),(7,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,1),(0,0),(0,1))
1 0.00030 ((0,-3),(0,2),(7,0),(-1,0),(-1,2),(0,-3),(0,2),(2,0),(-2,0),(-7,0))
1 0.00030 ((-4,0),(2,2),(0,-1),(-2,2),(0,-1),(0,0),(4,0),(0,0),(-4,0),(-5,1))
1 0.00030 ((0,0),(5,0),(0,0),(-3,0),(3,0),(-3,0),(3,0),(-3,1),(0,0),(3,0))
1 0.00030 ((0,0),(-7,0),(0,0),(0,0),(0,1),(4,0),(3,0),(2,0),(-4,0),(0,0))
1 0.00030 ((0,1),(5,0),(0,1),(0,-1),(0,2),(2,-1),(0,2),(-7,-1),(0,2),(5,-1))
1 0.00030 ((-2,0),(-1,0),(1,0),(0,3),(-1,0),(0,4),(0,-5),(3,2),(-2,-1),(0,0))
1 0.00030 ((2,0),(2,0),(0,0),(0,0),(-2,-1),(-2,0),(-5,1),(4,1),(-2,1),(0,0))
1 0.00030 ((0,0),(6,3),(-1,0),(-12,-1),(0,2),(2,0),(-2,0),(5,1),(-1,-1),(-2,1))
1 0.00030 ((-4,0),(7,0),(-3,0),(3,1),(0,0),(-3,0),(1,0),(4,0),(-4,0),(0,0))
1 0.00030 ((0,1),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0),(0,2),(0,0),(0,0))
1 0.00030 ((7,-3),(0,2),(-1,0),(-1,2),(0,-3),(0,3),(-8,-3),(0,3),(1,2),(-1,-3))
1 0.00030 ((-1,0),(1,0),(0,3),(-1,0),(0,1),(0,-2),(3,2),(-2,-1),(0,0),(2,0))
1 0.00030 ((-12,0),(12,0),(0,1),(-19,0),(0,0),(12,0),(5,0),(-5,0),(0,0),(3,0))
1 0.00030 ((0,0),(0,0),(5,0),(0,0),(-3,0),(7,0),(0,0),(-4,1),(4,0),(0,0))
1 0.00030 ((0,0),(0,1),(0,-1),(0,1),(0,1),(0,-1),(0,2),(0,0),(0,-3),(2,0))
1 0.00030 ((4,0),(0,0),(-4,0),(4,0),(-7,0),(0,0),(0,0),(7,1),(-4,0),(-3,0))
1 0.00030 ((7,1),(-4,0),(0,0),(2,0),(0,0),(0,0),(-2,0),(-3,0),(5,1),(-5,0))
1 0.00030 ((2,0),(-2,1),(2,0),(-5,0),(5,0),(0,0),(-7,0),(0,0),(0,0),(0,1))
1 0.00030 ((-7,0),(4,1),(3,0),(0,0),(2,0),(-9,0),(0,0),(5,0),(4,0),(-4,1))
1 0.00030 ((0,0),(0,0),(0,1),(0,0),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0))
1 0.00030 ((0,0),(15,0),(-6,0),(0,0),(6,0),(-16,0),(0,0),(16,0),(-6,0),(0,0))
1 0.00030 ((-5,0),(4,0),(-2,2),(7,-3),(0,2),(-4,0),(3,0),(-1,2),(7,-3),(0,2))
1 0.00030 ((-2,0),(5,2),(-1,0),(0,1),(5,0),(0,0),(-2,2),(0,0),(7,0),(-1,0))
1 0.00030 ((0,0),(0,0),(0,0),(0,1),(0,0),(0,1),(0,0),(0,3),(0,-1),(0,0))
1 0.00030 ((0,4),(-4,-3),(0,4),(0,-3),(0,2),(0,0),(0,0),(0,2),(0,-3),(0,2))
1 0.00030 ((-10,0),(22,0),(-12,0),(0,0),(14,0),(-19,0),(0,0),(10,0),(-10,0),(0,0))
1 0.00030 ((7,1),(0,1),(2,0),(-2,0),(-2,0),(2,0),(0,3),(-2,0),(0,1),(0,-3))
1 0.00030 ((-7,0),(7,0),(-2,0),(-2,0),(0,0),(-3,0),(5,0),(0,1),(0,0),(0,0))
1 0.00030 ((-5,1),(4,1),(-2,1),(0,0),(0,0),(2,0),(1,2),(2,-1),(-3,2),(1,-2))
1 0.00030 ((-19,0),(0,0),(0,4),(0,-1),(0,0),(2,0),(0,0),(-7,0),(0,0),(5,0))
1 0.00030 ((-4,0),(4,0),(-4,0),(2,2),(0,-1),(-2,2),(0,-1),(0,0),(4,0),(0,0))
1 0.00030 ((0,-1),(0,1),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0),(0,1),(0,0))
1 0.00030 ((0,0),(-3,0),(0,0),(3,0),(0,0),(-7,1),(7,0),(0,0),(-2,0),(0,0))
1 0.00030 ((0,-3),(0,2),(7,0),(-1,0),(-1,2),(0,-3),(0,2),(7,0),(-1,0),(-1,2))
1 0.00030 ((-3,-3),(0,2),(7,0),(-1,0),(-1,2),(0,-3),(0,2),(7,0),(-1,0),(-1,2))
1 0.00030 ((-1,0),(-1,2),(0,-3),(0,2),(7,0),(-1,0),(-1,1),(0,-3),(0,3),(4,0))
1 0.00030 ((-1,2),(0,-3),(0,2),(7,0),(-1,0),(-1,2),(-12,-3),(0,2),(2,0),(-2,0))
1 0.00030 ((0,0),(0,0),(-2,-1),(-2,0),(-5,1),(4,1),(-2,1),(0,0),(0,0),(2,0))
1 0.00030 ((0,0),(4,0),(0,0),(0,1),(-4,0),(0,0),(0,0),(0,0),(0,0),(-3,0))
1 0.00030 ((0,0),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,0),(0,0),(0,2))
1 0.00030 ((7,1),(-3,0),(-4,0),(5,0),(-5,1),(0,0),(9,0),(-9,1),(5,0),(0,0))
1 0.00030 ((5,-3),(0,4),(0,-3),(0,4),(-7,-3),(0,4),(-1,-3),(0,1),(-2,2),(6,-3))
1 0.00030 ((-3,3),(1,-1),(2,0),(2,0),(-2,0),(-2,3),(2,-2),(2,1),(3,1),(-2,0))
1 0.00030 ((0,0),(3,0),(0,0),(0,0),(5,0),(-2,0),(-3,1),(-2,0),(0,2),(0,-3))
1 0.00030 ((0,-1),(0,2),(0,-1),(0,2),(0,-1),(0,1),(0,0),(0,1),(0,0),(0,0))
1 0.00030 ((0,2),(-3,0),(0,1),(5,0),(-2,0),(-5,0),(4,1),(0,0),(-4,0),(7,1))
1 0.00030 ((-2,0),(0,1),(-3,2),(2,-1),(1,0),(2,0),(-5,2),(2,0),(0,0),(0,-1))
1 0.00030 ((5,0),(0,0),(-7,0),(0,0),(0,0),(0,1),(4,0),(3,0),(2,0),(-4,0))
1 0.00030 ((0,0),(0,0),(0,0),(4,0),(0,1),(0,0),(-4,0),(-3,0),(3,0),(0,0))
1 0.00030 ((-2,0),(0,0),(4,1),(-2,0),(-2,0),(0,0),(4,3),(0,-4),(3,2),(-2,-1))
1 0.00030 ((-1,1),(0,0),(-2,2),(0,-2),(0,3),(7,0),(-1,0),(-1,0),(0,0),(0,1))
1 0.00030 ((0,0),(4,1),(-4,0),(4,0),(-7,0),(7,0),(0,0),(-7,0),(7,0),(-7,1))
1 0.00030 ((4,4),(0,-2),(-2,-1),(0,0),(2,0),(1,2),(-1,-1),(0,4),(-2,-1),(0,0))
1 0.00030 ((0,2),(0,-1),(0,0),(0,1),(0,0),(0,1),(-7,0),(0,0),(7,1),(0,0))
1 0.00030 ((-5,0),(5,0),(-5,1),(3,0),(-3,0),(5,0),(-3,0),(0,0),(-4,0),(7,0))
1 0.00030 ((0,-3),(0,2),(-1,1),(-2,-3),(0,5),(0,-3),(0,1),(0,2),(0,-3),(0,4))
1 0.00030 ((-9,0),(9,0),(-4,2),(-5,0),(5,0),(4,0),(0,0),(0,0),(-4,0),(0,2))
1 0.00030 ((0,0),(10,-1),(-5,0),(-7,0),(12,0),(-12,0),(0,0),(12,0),(-5,0),(-3,0))
1 0.00030 ((0,1),(0,0),(0,1),(0,0),(0,1),(0,0),(0,0),(0,0),(0,2),(0,-1))
1 0.00030 ((0,1),(0,-3),(3,3),(-3,0),(0,-3),(3,3),(-3,0),(0,-3),(3,3),(-3,0))
1 0.00030 ((0,0),(7,0),(-7,1),(0,0),(4,0),(1,0),(4,0),(-9,0),(9,0),(-9,0))
1 0.00030 ((0,1),(0,0),(0,1),(0,0),(0,0),(0,2),(0,0),(0,0),(0,1),(0,0))
1 0.00030 ((0,0),(0,2),(7,0),(-1,0),(-1,0),(0,0),(6,3),(-1,0),(-12,-1),(0,2))
